40.266669,-30.481153,542.968114
29.142567,-15.774588,542.805799
16.725703,-4.090393,543.422368
3.728838,6.124933,545.431460
-9.374672,16.031689,549.005817
-22.159957,26.696212,553.756197
-34.088283,39.400670,558.799224
-44.282085,55.885153,562.993213
-51.236260,77.882803,565.264080
-53.027823,104.337535,564.918993
-48.963083,129.494976,561.856208
-40.471789,149.174681,556.613057
-29.421093,163.922868,550.237419
-17.040052,175.645395,544.013703
-4.040523,-174.110016,539.117242
9.101199,-164.180341,536.299894
21.953878,-153.492790,535.708321
33.967899,-140.752278,536.895784
44.246689,-124.191895,539.020024
51.250708,-102.043328,541.154010
53.016129,-75.399989,542.601887
48.858879,-50.149797,543.118592
19.273339,29.732597,543.202296
6.350195,40.140355,544.902085
-6.765289,50.024988,548.176293
-19.651082,60.446730,552.748829
-31.806026,72.620231,557.820811
-42.443533,88.189388,562.277598
-50.199950,109.016824,565.004621
-53.150786,134.930614,565.211601
-50.195505,160.850976,562.669057
-42.426730,-178.308475,557.791297
-31.767473,-162.725952,551.542170
-19.583639,-150.538552,545.185501
-6.665397,-140.099797,539.946172
6.481581,-130.191368,536.680766
19.429629,-119.747362,535.662600
31.667781,-107.541991,536.553039
42.392571,-91.907910,538.566222
50.209463,-70.945871,540.765354
53.151116,-44.840804,542.386459
50.112299,-18.801719,543.083946
42.240226,2.042281,543.024000
31.500746,17.585142,542.800687
-4.146952,84.039281,547.400455
-17.113831,94.265837,551.762497
-29.464953,105.974081,556.817794
-40.492233,120.708939,561.491714
-48.969230,140.375245,564.642498
-53.028383,165.523991,565.392089
-51.233175,-168.017176,563.386670
-44.268537,-146.006961,558.913682
-34.054750,-129.509044,552.842748
-22.098705,-116.790967,546.403222
-9.281352,-106.110305,540.856009
3.854252,-96.181479,537.153574
16.877863,-85.932999,535.694714
29.309056,-74.196158,536.255698
40.424700,-59.405724,538.119271
48.970903,-39.621136,540.352170
53.037490,-14.284685,542.132371
51.170271,12.317169,543.017568
44.101674,34.348849,543.072695
33.801317,50.810691,542.820952
21.794013,63.487504,543.035478
8.964098,74.135346,544.437538
-27.072576,139.447236,555.799749
-38.441491,153.428391,560.644030
-47.561240,171.971490,564.182586
-52.663092,-163.821905,565.460247
-52.059995,-137.084847,564.003645
-45.982578,-113.933913,559.970951
-36.274448,-96.442257,554.128475
-24.580344,-83.123237,547.657664
-11.884909,-72.150201,541.841488
1.222592,-62.159110,537.718205
14.303126,-52.060427,535.809267
26.899395,-40.730005,536.011173
38.356687,-26.701101,537.686709
47.552547,-8.055244,539.919600
52.677496,16.330231,541.840781
52.016156,43.231049,542.916449
45.836169,66.424805,543.108274
36.035761,83.886041,542.860035
24.282821,97.162929,542.917323
11.567100,108.101278,544.037217
-1.522983,118.066185,546.682406
-14.552657,128.142919,550.805131
-45.993265,-156.190610,563.630638
-52.062020,-133.051358,565.416938
-52.661884,-106.315695,564.515555
-47.553018,-82.098687,560.954447
-38.417032,-63.542085,555.388728
-27.023145,-49.547583,548.939107
-14.472429,-38.228486,542.896410
-1.410094,-28.132546,538.373500
11.709605,-18.139708,536.010034
24.445632,-7.157788,535.826519
36.200776,6.189088,537.276273
45.972083,23.755790,539.473432
52.078174,47.061164,541.513708
52.635301,73.976142,542.778360
47.427609,98.260091,543.125236
38.194478,116.794460,542.911295
26.734347,130.746624,542.842654
14.155581,142.029174,543.699616
1.103358,152.097464,546.025328
-11.971662,162.068008,549.884037
-24.635583,173.025648,554.776138
-36.303276,-173.668771,559.743452
-53.027823,-75.662465,564.918993
-48.963083,-50.505024,561.856208
-40.471789,-30.825319,556.613057
-29.421093,-16.077132,550.237419
-17.040052,-4.354605,544.013703
-4.040523,5.889984,539.117242
9.101199,15.819659,536.299894
21.953878,26.507210,535.708321
33.967899,39.247722,536.895784
44.246689,55.808105,539.020024
51.250708,77.956672,541.154010
53.016129,104.600011,542.601887
48.858879,129.850203,543.118592
40.266669,149.518847,542.968114
29.142567,164.225412,542.805799
16.725703,175.909607,543.422368
3.728838,-173.875067,545.431460
-9.374672,-163.968311,549.005817
-22.159957,-153.303788,553.756197
-34.088283,-140.599330,558.799224
-44.282085,-124.114847,562.993213
-51.236260,-102.117197,565.264080
-42.426730,1.691525,557.791297
-31.767473,17.274048,551.542170
-19.583639,29.461448,545.185501
-6.665397,39.900203,539.946172
6.481581,49.808632,536.680766
19.429629,60.252638,535.662600
31.667781,72.458009,536.553039
42.392571,88.092090,538.566222
50.209463,109.054129,540.765354
53.151116,135.159196,542.386459
50.112299,161.198281,543.083946
42.240226,-177.957719,543.024000
31.500746,-162.414858,542.800687
19.273339,-150.267403,543.202296
6.350195,-139.859645,544.902085
-6.765289,-129.975012,548.176293
-19.651082,-119.553270,552.748829
-31.806026,-107.379769,557.820811
-42.443533,-91.810612,562.277598
-50.199950,-70.983176,565.004621
-53.150786,-45.069386,565.211601
-50.195505,-19.149024,562.669057
-22.098705,63.209033,546.403222
-9.281352,73.889695,540.856009
3.854252,83.818521,537.153574
16.877863,94.067001,535.694714
29.309056,105.803842,536.255698
40.424700,120.594276,538.119271
48.970903,140.378864,540.352170
53.037490,165.715315,542.132371
51.170271,-167.682831,543.017568
44.101674,-145.651151,543.072695
33.801317,-129.189309,542.820952
21.794013,-116.512496,543.035478
8.964098,-105.864654,544.437538
-4.146952,-95.960719,547.400455
-17.113831,-85.734163,551.762497
-29.464953,-74.025919,556.817794
-40.492233,-59.291061,561.491714
-48.969230,-39.624755,564.642498
-53.028383,-14.476009,565.392089
-51.233175,11.982824,563.386670
-44.268537,33.993039,558.913682
-34.054750,50.490956,552.842748
1.222592,117.840890,537.718205
14.303126,127.939573,535.809267
26.899395,139.269995,536.011173
38.356687,153.298899,537.686709
47.552547,171.944756,539.919600
52.677496,-163.669769,541.840781
52.016156,-136.768951,542.916449
45.836169,-113.575195,543.108274
36.035761,-96.113959,542.860035
24.282821,-82.837071,542.917323
11.567100,-71.898722,544.037217
-1.522983,-61.933815,546.682406
-14.552657,-51.857081,550.805131
-27.072576,-40.552764,555.799749
-38.441491,-26.571609,560.644030
-47.561240,-8.028510,564.182586
-52.663092,16.178095,565.460247
-52.059995,42.915153,564.003645
-45.982578,66.066087,559.970951
-36.274448,83.557743,554.128475
-24.580344,96.876763,547.657664
-11.884909,107.849799,541.841488
24.445632,172.842212,535.826519
36.200776,-173.810912,537.276273
45.972083,-156.244210,539.473432
52.078174,-132.938836,541.513708
52.635301,-106.023858,542.778360
47.427609,-81.739909,543.125236
38.194478,-63.205540,542.911295
26.734347,-49.253376,542.842654
14.155581,-37.970826,543.699616
1.103358,-27.902536,546.025328
-11.971662,-17.931992,549.884037
-24.635583,-6.974352,554.776138
-36.303276,6.331229,559.743452
-45.993265,23.809390,563.630638
-52.062020,46.948642,565.416938
-52.661884,73.684305,564.515555
-47.553018,97.901313,560.954447
-38.417032,116.457915,555.388728
-27.023145,130.452417,548.939107
-14.472429,141.771514,542.896410
-1.410094,151.867454,538.373500
11.709605,161.860292,536.010034
