38.114896,-27.314646,542.909007
26.643017,-13.389250,542.844511
14.058672,-2.120640,543.710973
1.004714,7.942988,546.048690
-12.068912,17.916748,549.917755
-24.727845,28.886419,554.814489
-36.385034,42.216002,559.778102
-46.054846,59.732934,563.652999
-52.088736,82.913922,565.420663
-52.643485,109.654751,564.498427
-47.496827,133.833661,560.919134
-38.338079,152.349111,555.342200
-26.932171,166.316850,548.890835
-14.375585,177.621937,542.855828
-1.311240,-172.286844,538.347456
11.807300,-162.290809,536.001037
24.538508,-151.296801,535.832374
36.283198,-137.925706,537.291214
46.034163,-120.319729,539.490315
52.104886,-96.972089,541.526496
52.616294,-70.052418,542.784076
47.370625,-45.807508,543.124798
16.629555,31.761752,543.431507
3.630285,41.970748,545.452411
-9.472456,51.879144,549.037804
-22.253570,62.553748,553.794235
-34.172746,75.279487,558.835330
-44.348752,91.799904,563.018645
-51.271176,113.841210,565.271861
-53.018440,140.311370,564.905979
-48.913226,165.436380,561.824093
-40.396343,-174.926932,556.568061
-29.331921,-160.208500,550.188701
-16.944028,-148.502209,543.970921
-3.941813,-138.264013,539.087936
9.199386,-128.332727,536.287519
22.048078,-117.635059,535.711579
34.053030,-104.873091,536.909472
44.313911,-88.276331,539.037071
51.285746,-66.083511,541.167974
53.006236,-39.424973,542.609069
48.808229,-14.208191,543.119131
40.190547,5.416962,542.965739
29.052982,20.093727,542.806343
-6.863475,85.871488,548.206347
-19.745852,96.301473,552.786227
-31.892856,108.493701,557.858016
-42.514711,124.095777,562.305813
-50.242490,144.967209,565.016328
-53.150603,170.905631,565.202769
-50.152633,-163.198872,562.640394
-42.355264,-142.402291,557.748207
-31.680369,-126.852574,551.493401
-19.488596,-114.683795,545.140826
-6.566956,-104.253181,539.913745
6.580125,-94.344708,536.664960
19.524957,-83.892439,535.663047
31.755275,-71.668203,536.565182
42.464349,-56.000823,538.583168
50.252242,-34.994172,540.780341
53.150537,-8.864455,542.395115
50.068649,17.148812,543.085616
42.168043,37.948240,543.021778
31.413171,53.458195,542.800153
19.178115,65.587087,543.209350
6.251856,75.986773,544.920596
-29.553851,141.842784,556.855737
-40.567397,156.607510,561.522406
-49.018766,176.316893,564.657967
-53.037401,-158.502110,565.387468
-51.197918,-132.058978,563.361679
-44.201577,-110.092433,558.872856
-33.970011,-93.630342,552.794327
-22.004819,-80.933438,546.356987
-9.183307,-70.262756,540.820638
3.953024,-60.335450,537.134320
16.974140,-50.080467,535.692161
29.398606,-38.327180,536.266013
40.500496,-23.506556,538.135837
49.020779,-3.678290,540.368002
53.046239,21.690647,542.142473
51.134271,48.275945,543.020496
44.033962,70.263219,543.070858
33.716053,86.689068,542.819583
21.699887,99.344751,543.040609
8.866101,109.982685,544.453613
-4.245413,119.885145,547.428403
-17.209584,130.118201,551.798946
-47.617120,-152.095917,564.201617
-52.681130,-127.851336,565.459825
-52.032927,-101.119739,563.982512
-45.920696,-78.010607,559.932725
-36.192413,-60.557621,554.080802
-24.487808,-47.262493,547.610225
-11.787395,-36.301388,541.803388
1.321466,-26.313400,537.695525
14.400188,-16.209895,535.803555
26.990730,-4.865281,536.019387
38.436014,9.190765,537.702610
47.608854,27.878416,539.936072
52.695399,52.302278,541.852271
51.988402,79.196944,542.920737
45.773509,102.348046,543.107038
35.953147,119.770358,542.858081
24.189986,133.023378,542.920714
11.469577,143.949868,544.050896
-1.621597,153.911725,546.708112
-14.649232,163.993289,550.840346
-27.163275,175.311718,555.838072
-38.520165,-170.680251,560.676871
-52.643485,-70.345249,564.498427
-47.496827,-46.166339,560.919134
-38.338079,-27.650889,555.342200
-26.932171,-13.683150,548.890835
-14.375585,-2.378063,542.855828
-1.311240,7.713156,538.347456
11.807300,17.709191,536.001037
24.538508,28.703199,535.832374
36.283198,42.074294,537.291214
46.034163,59.680271,539.490315
52.104886,83.027911,541.526496
52.616294,109.947582,542.784076
47.370625,134.192492,543.124798
38.114896,152.685354,542.909007
26.643017,166.610750,542.844511
14.058672,177.879360,543.710973
1.004714,-172.057012,546.048690
-12.068912,-162.083252,549.917755
-24.727845,-151.113581,554.814489
-36.385034,-137.783998,559.778102
-46.054846,-120.267066,563.652999
-52.088736,-97.086078,565.420663
-40.396343,5.073068,556.568061
-29.331921,19.791500,550.188701
-16.944028,31.497791,543.970921
-3.941813,41.735987,539.087936
9.199386,51.667273,536.287519
22.048078,62.364941,535.711579
34.053030,75.126909,536.909472
44.313911,91.723669,539.037071
51.285746,113.916489,541.167974
53.006236,140.575027,542.609069
48.808229,165.791809,543.119131
40.190547,-174.583038,542.965739
29.052982,-159.906273,542.806343
16.629555,-148.238248,543.431507
3.630285,-138.029252,545.452411
-9.472456,-128.120856,549.037804
-22.253570,-117.446252,553.794235
-34.172746,-104.720513,558.835330
-44.348752,-88.200096,563.018645
-51.271176,-66.158790,565.271861
-53.018440,-39.688630,564.905979
-48.913226,-14.563620,561.824093
-19.488596,65.316205,545.140826
-6.566956,75.746819,539.913745
6.580125,85.655292,536.664960
19.524957,96.107561,535.663047
31.755275,108.331797,536.565182
42.464349,123.999177,538.583168
50.252242,145.005828,540.780341
53.150537,171.135545,542.395115
50.068649,-162.851188,543.085616
42.168043,-142.051760,543.021778
31.413171,-126.541805,542.800153
19.178115,-114.412913,543.209350
6.251856,-104.013227,544.920596
-6.863475,-94.128512,548.206347
-19.745852,-83.698527,552.786227
-31.892856,-71.506299,557.858016
-42.514711,-55.904223,562.305813
-50.242490,-35.032791,565.016328
-53.150603,-9.094369,565.202769
-50.152633,16.801128,562.640394
-42.355264,37.597709,557.748207
-31.680369,53.147426,551.493401
3.953024,119.664550,537.134320
16.974140,129.919533,535.692161
29.398606,141.672820,536.266013
40.500496,156.493444,538.135837
49.020779,176.321710,540.368002
53.046239,-158.309353,542.142473
51.134271,-131.724055,543.020496
44.033962,-109.736781,543.070858
33.716053,-93.310932,542.819583
21.699887,-80.655249,543.040609
8.866101,-70.017315,544.453613
-4.245413,-60.114855,547.428403
-17.209584,-49.881799,551.798946
-29.553851,-38.157216,556.855737
-40.567397,-23.392490,561.522406
-49.018766,-3.683107,564.657967
-53.037401,21.497890,565.387468
-51.197918,47.941022,563.361679
-44.201577,69.907567,558.872856
-33.970011,86.369658,552.794327
-22.004819,99.066562,546.356987
