38.318224,-27.599254,542.914330
26.876514,-13.605160,542.839307
14.306511,-2.300729,543.681563
1.257037,7.774948,545.988653
-11.820111,17.740602,549.831281
-24.491738,28.679649,554.716192
-36.175689,41.948046,559.689294
-45.896926,59.366009,563.595666
-52.019767,82.440033,565.411080
-52.689883,109.166855,564.542318
-47.640108,133.442859,561.009713
-38.539791,152.063735,555.461655
-27.164753,166.100152,549.014915
-14.623256,177.441237,542.960334
-1.564104,-172.455347,538.414775
11.557350,-162.467371,536.024644
24.300820,-151.504133,535.817786
36.072141,-138.194781,537.253127
45.874953,-120.689064,539.446996
52.035913,-97.449756,541.493432
52.664243,-70.542893,542.768958
47.515939,-46.198467,543.125364
-52.689883,-70.833145,564.542318
-47.640108,-46.557141,561.009713
-38.539791,-27.936265,555.461655
-27.164753,-13.899848,549.014915
-14.623256,-2.558763,542.960334
-1.564104,7.544653,538.414775
11.557350,17.532629,536.024644
24.300820,28.495867,535.817786
36.072141,41.805219,537.253127
45.874953,59.310936,539.446996
52.035913,82.550244,541.493432
52.664243,109.457107,542.768958
47.515939,133.801533,543.125364
38.318224,152.400746,542.914330
26.876514,166.394840,542.839307
14.306511,177.699271,543.681563
1.257037,-172.225052,545.988653
-11.820111,-162.259398,549.831281
-24.491738,-151.320351,554.716192
-36.175689,-138.051954,559.689294
-45.896926,-120.633991,563.595666
-52.019767,-97.559967,565.411080
